game_name,cluster_id,cluster_label
Halo 3: ODST,2,AAA Medium Graphics
Halo 2: Anniversary,2,AAA Medium Graphics
Mutazione,3,Competitive/E-Sports
MXGP 2019 - The Official Motocross Videogame,0,AAA High Graphics
Music Killer,0,AAA High Graphics
MotoGP 19,0,AAA High Graphics
Mosaic,2,AAA Medium Graphics
Tekken 7,0,AAA High Graphics
Metal Dogs,2,AAA Medium Graphics
Munchkin: Quacked Quest,2,AAA Medium Graphics
Metal Slug Tactics,2,AAA Medium Graphics
Mech Mechanic Simulator,0,AAA High Graphics
Mass Effect: Legendary Edition,0,AAA High Graphics
Mass Effect Trilogy Remastered,0,AAA High Graphics
Mass Effect Remake,0,AAA High Graphics
Mass Effect 3 Remastered,0,AAA High Graphics
Warhammer 40000: Mechanicus,2,AAA Medium Graphics
Warhammer 40000: Inquisitor Martyr,2,AAA Medium Graphics
War of Rights,3,Competitive/E-Sports
VR Kanojo,0,AAA High Graphics
Visage,2,AAA Medium Graphics
Vampyr,0,AAA High Graphics
Mecha Knights: Nightmare,0,AAA High Graphics
"Warhammer 40,000: Gladius - Relics of War",2,AAA Medium Graphics
Valkyria Chronicles 4,0,AAA High Graphics
Unravel 2,3,Competitive/E-Sports
Superdimension Neptune VS Sega Hard Girls,2,AAA Medium Graphics
Super Robot Wars V,3,Competitive/E-Sports
Super Lucky's Tale,0,AAA High Graphics
Half-Life: Alyx,0,AAA High Graphics
HAAK,2,AAA Medium Graphics
Guardians of the Ashes,3,Competitive/E-Sports
V-Rally 4,0,AAA High Graphics
Griefhelm,3,Competitive/E-Sports
Morels: The Hunt,2,AAA Medium Graphics
Mordhau,0,AAA High Graphics
Moons of Madness,0,AAA High Graphics
Grounded,0,AAA High Graphics
Monster Sanctuary,1,Easy
Mortal Kombat 11,2,AAA Medium Graphics
Monkey King: Hero Is Back,0,AAA High Graphics
Mass Effect 2 Remastered,0,AAA High Graphics
Marvel's Guardians of the Galaxy,0,AAA High Graphics
Maquette,2,AAA Medium Graphics
Mafia 4,0,AAA High Graphics
Madden NFL 22,2,AAA Medium Graphics
M.E.A.T. RPG,3,Competitive/E-Sports
Underworld Ascendant,0,AAA High Graphics
Unavowed,1,Easy
Two Point Hospital: Bigfoot,2,AAA Medium Graphics
Two Point Hospital,2,AAA Medium Graphics
TT Isle of Man - Ride on the Edge,0,AAA High Graphics
Treasure Adventure World,1,Easy
Sundered,3,Competitive/E-Sports
Sudden Strike 4,2,AAA Medium Graphics
Gridiron,2,AAA Medium Graphics
Styx: Shards of Darkness,2,AAA Medium Graphics
Grand Guilds,2,AAA Medium Graphics
STRAFE,2,AAA Medium Graphics
Stories Untold,3,Competitive/E-Sports
Mambo Wave,3,Competitive/E-Sports
Mad Games Tycoon 2,3,Competitive/E-Sports
Unforeseen Incidents,3,Competitive/E-Sports
Goosebumps Dead of Night,0,AAA High Graphics
Good Company,3,Competitive/E-Sports
Gold Hunter,0,AAA High Graphics
MM Garden,0,AAA High Graphics
Metro: Exodus - The Two Colonels,0,AAA High Graphics
Metal Wolf Chaos XD,2,AAA Medium Graphics
Mistover,2,AAA Medium Graphics
Minotaur (2019),2,AAA Medium Graphics
Lost Ruins,1,Easy
Minoria,2,AAA Medium Graphics
Gods & Monsters,0,AAA High Graphics
Golden Axed: A Cancelled Prototype,0,AAA High Graphics
MO: Astray,2,AAA Medium Graphics
Metro: Exodus,0,AAA High Graphics
Lust from Beyond,0,AAA High Graphics
Lunch Lady,0,AAA High Graphics
Lost in Random,0,AAA High Graphics
Lords Of The Fallen 2,2,AAA Medium Graphics
Transference,0,AAA High Graphics
Train Valley 2,1,Easy
Trailblazers,3,Competitive/E-Sports
Tower of Time,2,AAA Medium Graphics
Total War: Warhammer 2 - The Queen and the Crone,2,AAA Medium Graphics
Total War: Warhammer 2 - Lokhir Fellheart,2,AAA Medium Graphics
Total War: Warhammer 2 - Curse of the Vampire Coast,2,AAA Medium Graphics
Total War: Warhammer 2 - Steps of Isha,2,AAA Medium Graphics
Total War: Warhammer 2 - Rise of the Tomb Kings,2,AAA Medium Graphics
Stellaris: Utopia,3,Competitive/E-Sports
Steep: Winterfest Pack,0,AAA High Graphics
Steep: Road to the Olympics,0,AAA High Graphics
Steep: Extreme Pack,0,AAA High Graphics
StarCraft Remastered,3,Competitive/E-Sports
Steel Division: Normandy 44,2,AAA Medium Graphics
SteamWorld Dig 2,3,Competitive/E-Sports
Star Wars: Battlefront 2,0,AAA High Graphics
Star Trek: Bridge Crew,0,AAA High Graphics
Star Ocean 4: The Last Hope Remaster,3,Competitive/E-Sports
Gleamlight,2,AAA Medium Graphics
Giraffe and Annika,2,AAA Medium Graphics
Ghostrunner,0,AAA High Graphics
Ghostship Chronicles,0,AAA High Graphics
Ghost Stories 2,2,AAA Medium Graphics
Men of War: Assault Squad 2 - Cold War,0,AAA High Graphics
Mazi - Remastered,2,AAA Medium Graphics
Marshmallow Madness,3,Competitive/E-Sports
Lord of Rigel,3,Competitive/E-Sports
Loop Hero,1,Easy
Long Live Caesar,3,Competitive/E-Sports
Girls' Civilization,0,AAA High Graphics
Little Nightmares 2,2,AAA Medium Graphics
Life is Strange: True Colors,0,AAA High Graphics
Life is Strange 2021,3,Competitive/E-Sports
Lemon Cake,2,AAA Medium Graphics
MechWarrior 5: Mercenaries,0,AAA High Graphics
Total War: Warhammer 2 - Alith Anar,2,AAA Medium Graphics
Total War Saga: Thrones of Britannia,2,AAA Medium Graphics
Tomb Raider Definitive Survival Trilogy,0,AAA High Graphics
Time Carnage,0,AAA High Graphics
Manifold Garden,0,AAA High Graphics
Spintires: MudRunner,2,AAA Medium Graphics
Spellforce 3,0,AAA High Graphics
South Park: The Fractured But Whole - Towelie,2,AAA Medium Graphics
Lucen,2,AAA Medium Graphics
South Park: The Fractured But Whole - Relics of Zaron,2,AAA Medium Graphics
GetMeBro!,1,Easy
Genshin Impact,0,AAA High Graphics
Genesis Alpha One Deluxe Edition,0,AAA High Graphics
Gedonia,3,Competitive/E-Sports
Make a Killing,2,AAA Medium Graphics
Thronebreaker: The Witcher Tales,2,AAA Medium Graphics
Magnia,2,AAA Medium Graphics
Madden NFL 20,2,AAA Medium Graphics
Mad Machines,2,AAA Medium Graphics
M.A.S.S. Builder,2,AAA Medium Graphics
Lumberjack Simulator,2,AAA Medium Graphics
Lost Ember,2,AAA Medium Graphics
Metro Exodus Enhanced Edition,0,AAA High Graphics
Lonely Mountains: Downhill,2,AAA Medium Graphics
Legend of Mana,3,Competitive/E-Sports
Legend of Keepers: Career of a Dungeon Manager,3,Competitive/E-Sports
Learning Factory,3,Competitive/E-Sports
Layers of Fear 3,0,AAA High Graphics
This War of Mine: Stories - The Last Broadcast (ep. 2),3,Competitive/E-Sports
Thief Simulator,2,AAA Medium Graphics
Lost Soul Aside,2,AAA Medium Graphics
League of Maidens,0,AAA High Graphics
The Walking Dead: The Telltale Series - The Final Season,1,Easy
This is the Police 2,3,Competitive/E-Sports
South Park: The Fractured But Whole,2,AAA Medium Graphics
The Universim,0,AAA High Graphics
Sonic Mania,1,Easy
The Swords of Ditto,3,Competitive/E-Sports
LEGO Builders Journey,0,AAA High Graphics
South Park: The Fractured But Whole - Danger Deck,2,AAA Medium Graphics
Soldiers of the Universe,2,AAA Medium Graphics
Sniper: Ghost Warrior 3,2,AAA Medium Graphics
Sniper Elite 4 - Target Führer,0,AAA High Graphics
Sniper Elite 4 - Deathstorm Part 3: Obliteration,0,AAA High Graphics
Gallic Wars: Battle Simulator,3,Competitive/E-Sports
Galaxy in Turmoil,2,AAA Medium Graphics
Galactic Ruler,3,Competitive/E-Sports
Gears Tactics,2,AAA Medium Graphics
Fuser,0,AAA High Graphics
Furious Drivers,2,AAA Medium Graphics
Lawn Mowing Simulator,0,AAA High Graphics
Sonic Forces,2,AAA Medium Graphics
Frostpunk: The Last Autumn,2,AAA Medium Graphics
Frostpoint VR: Proving Grounds,0,AAA High Graphics
Frog Fractions: Game of the Decade Edition,3,Competitive/E-Sports
Little Misfortune,0,AAA High Graphics
Frostpunk: On The Edge,2,AAA Medium Graphics
Little Dungeon Stories,3,Competitive/E-Sports
Little Big Workshop,3,Competitive/E-Sports
Lithium Inmate 39 Relapsed Edition,2,AAA Medium Graphics
Lightmare Castle,2,AAA Medium Graphics
Life is Strange 2 - Episode 5,2,AAA Medium Graphics
Life is Strange 2 - Episode 4,2,AAA Medium Graphics
Lab Rags,2,AAA Medium Graphics
Knockout City,0,AAA High Graphics
Knights of Honor II: Sovereign,0,AAA High Graphics
Life is Strange 2 - Episode 3,2,AAA Medium Graphics
Kitaria Fables,2,AAA Medium Graphics
Kingdom Hearts III: Re Mind,0,AAA High Graphics
"The Surge - The Good, the Bad and the Augmented",0,AAA High Graphics
Ling: A Road Alone,2,AAA Medium Graphics
The Spectrum Retreat,0,AAA High Graphics
The Quiet Man,0,AAA High Graphics
The Persistence,0,AAA High Graphics
Lake,0,AAA High Graphics
The Messenger (2018),3,Competitive/E-Sports
Sniper Elite 4 - Deathstorm Part 2: Infiltration,0,AAA High Graphics
Knight Squad 2,3,Competitive/E-Sports
The Light Keeps Us Safe,0,AAA High Graphics
Sniper Elite 4 - Deathstorm Part 1: Inception,0,AAA High Graphics
Sniper Elite 4,0,AAA High Graphics
Snake Pass,2,AAA Medium Graphics
Kingdom Hearts Melody of Memory,2,AAA Medium Graphics
Slime Rancher,3,Competitive/E-Sports
Free Company VR,0,AAA High Graphics
Fragile,3,Competitive/E-Sports
For the People,1,Easy
Football Manager 2021,3,Competitive/E-Sports
Formula Car Racing Simulator,3,Competitive/E-Sports
Football School,3,Competitive/E-Sports
Food Factory VR,0,AAA High Graphics
Follia - Dear father,0,AAA High Graphics
Left Alive,0,AAA High Graphics
Life Is Strange 2 - Episode 2,2,AAA Medium Graphics
Layers of Fear 2,0,AAA High Graphics
Layers of Fear VR,0,AAA High Graphics
Last Year,2,AAA Medium Graphics
Lavender,0,AAA High Graphics
King of Seas,2,AAA Medium Graphics
King Arthur: Knights Tale,0,AAA High Graphics
KeyWe,3,Competitive/E-Sports
Kerbal Space Program 2,0,AAA High Graphics
Kena: Bridge of Spirits,0,AAA High Graphics
Konami Anniversary Collection: Arcade Classics,3,Competitive/E-Sports
Last Days Of Tascaria,2,AAA Medium Graphics
Kritika: Reboot,3,Competitive/E-Sports
King's Bounty 2,0,AAA High Graphics
The Golf Club 2019 featuring PGA Tour,2,AAA Medium Graphics
Just Die Already,2,AAA Medium Graphics
Kaze and the Wild Masks,3,Competitive/E-Sports
The Gardens Between,3,Competitive/E-Sports
The Forest,3,Competitive/E-Sports
The Jackbox Party Pack 5,3,Competitive/E-Sports
The Escapists 2 - Dungeons and Duct Tape,2,AAA Medium Graphics
Simulacra,3,Competitive/E-Sports
Seven: The Days Long Gone,2,AAA Medium Graphics
The Elder Scrolls Online: Summerset,2,AAA Medium Graphics
The Escapists 2 - Big Top Breakout,2,AAA Medium Graphics
Shiness: The Lightning Kingdom,2,AAA Medium Graphics
The Elder Scrolls V: Skyrim VR,0,AAA High Graphics
Firefighting Simulator - The Squad,0,AAA High Graphics
Final Upgrade,2,AAA Medium Graphics
Filmmaker Tycoon,3,Competitive/E-Sports
Slay the Spire,1,Easy
Serial Cleaner,3,Competitive/E-Sports
Fishing: North Atlantic,0,AAA High Graphics
Filament,2,AAA Medium Graphics
Fireworks Mania - An Explosive Simulator,2,AAA Medium Graphics
Knights and Bikes,3,Competitive/E-Sports
Kings of Lorn: The Fall of Ebris,0,AAA High Graphics
Kingdom Wars 2: Definitive Edition,0,AAA High Graphics
Kingdom Under Fire 2,2,AAA Medium Graphics
Kingdom Hearts III,0,AAA High Graphics
Kingdom Come: Deliverance - Band of Bastards,0,AAA High Graphics
Fight Crab,3,Competitive/E-Sports
Killer Queen Black,3,Competitive/E-Sports
Just Cause 4: Los Demonios,0,AAA High Graphics
Jurassic World Evolution 2,0,AAA High Graphics
JETT: The Far Shore,3,Competitive/E-Sports
Killsquad,0,AAA High Graphics
Jumpala,1,Easy
It Takes Two,0,AAA High Graphics
The Culling 2,2,AAA Medium Graphics
The Colonists,3,Competitive/E-Sports
The Bards Tale 4: Barrows Deep,2,AAA Medium Graphics
SENRAN KAGURA ESTIVAL VERSUS,3,Competitive/E-Sports
Secret World Legends,2,AAA Medium Graphics
SCP Secret Laboratory,3,Competitive/E-Sports
The Crew 2,0,AAA High Graphics
The Council - Episode 5: Checkmate,2,AAA Medium Graphics
Ruiner,2,AAA Medium Graphics
ROKH,3,Competitive/E-Sports
Rogue Trooper Redux,3,Competitive/E-Sports
Road Redemption,1,Easy
The Council - Episode 3: Ripples,2,AAA Medium Graphics
The Council - Episode 4: Burning Bridges,2,AAA Medium Graphics
Rising Storm 2: Vietnam,3,Competitive/E-Sports
The Council - Episode 2: Hide and Seek,2,AAA Medium Graphics
Shift Happens,2,AAA Medium Graphics
The Council,2,AAA Medium Graphics
Fault,0,AAA High Graphics
Rime,2,AAA Medium Graphics
FIFA 21,2,AAA Medium Graphics
Fates of Ort,3,Competitive/E-Sports
Just Cause 4: Danger Rising,0,AAA High Graphics
Jumanji: The Video Game,3,Competitive/E-Sports
Jurassic World Evolution: Claire's Sanctuary,0,AAA High Graphics
Jupiter Hell,3,Competitive/E-Sports
Jump Force,0,AAA High Graphics
Iron Conflict,2,AAA Medium Graphics
Farm Manager 2020,0,AAA High Graphics
Fifos Night,0,AAA High Graphics
Just Cause 4: Dare Devils of Destruction,0,AAA High Graphics
Insurmountable,0,AAA High Graphics
Instruments of Destruction,3,Competitive/E-Sports
Journey of Greed,3,Competitive/E-Sports
Inspector Waffles,3,Competitive/E-Sports
Inscryption,2,AAA Medium Graphics
Fast & Furious Crossroads,0,AAA High Graphics
Industries of Titan,2,AAA Medium Graphics
Indiana Jones 2021,0,AAA High Graphics
The Banner Saga 3,1,Easy
The Awesome Adventures of Captain Spirit,2,AAA Medium Graphics
Tetris Effect,0,AAA High Graphics
Symmetry,3,Competitive/E-Sports
Sword Art Online: Lost Song,2,AAA Medium Graphics
Rez Infinite,0,AAA High Graphics
Resident Evil 7,2,AAA Medium Graphics
Regalia: Of Men and Monarchs,3,Competitive/E-Sports
Redeemer,0,AAA High Graphics
Ravenfield,2,AAA Medium Graphics
Raiders of the Broken Planet,0,AAA High Graphics
RAID: World War II,2,AAA Medium Graphics
Ra2,1,Easy
Into the Pit,0,AAA High Graphics
Fantasy of Expedition,3,Competitive/E-Sports
Family Man,2,AAA Medium Graphics
Fallen Angel,3,Competitive/E-Sports
Fairy Tail,2,AAA Medium Graphics
Tales of the Neon Sea,3,Competitive/E-Sports
Sword Art Online: Fatal Bullet,2,AAA Medium Graphics
Quake Champions,0,AAA High Graphics
Fall Guys: Ultimate Knockout,2,AAA Medium Graphics
Fae Tactics,3,Competitive/E-Sports
Exit Limbo: Opening,2,AAA Medium Graphics
Evil Democracy: 1932,3,Competitive/E-Sports
F1 2020,0,AAA High Graphics
John Wick Hex,3,Competitive/E-Sports
ExoCorps,0,AAA High Graphics
Jenny LeClue: Detectivu,1,Easy
Islanders,2,AAA Medium Graphics
Is It Wrong to Try to Pick Up Girls in a Dungeon? Infinite Combate,0,AAA High Graphics
Iron Blood VR,0,AAA High Graphics
Iratus: Lord of the Dead,2,AAA Medium Graphics
Ion Fury,3,Competitive/E-Sports
Invasion 2037,2,AAA Medium Graphics
In Sound Mind,0,AAA High Graphics
Impostor Factory,1,Easy
Idol Manager,3,Competitive/E-Sports
I Expect You To Die 2,0,AAA High Graphics
Surviving Mars,0,AAA High Graphics
SURV1V3,0,AAA High Graphics
Superfighters Deluxe,3,Competitive/E-Sports
Super Robot Wars X,2,AAA Medium Graphics
Pyre,3,Competitive/E-Sports
Project CARS 2,0,AAA High Graphics
Prey (2017),0,AAA High Graphics
Portal Knights,2,AAA Medium Graphics
Evergate,3,Competitive/E-Sports
PlayerUnknowns Battlegrounds,0,AAA High Graphics
Europa Universalis IV: Emperor,3,Competitive/E-Sports
Ether Loop,3,Competitive/E-Sports
Eternal Radiance,3,Competitive/E-Sports
Icarus,0,AAA High Graphics
Eternal Hope,2,AAA Medium Graphics
Interstellar Space: Genesis,2,AAA Medium Graphics
Interstellar Prime,0,AAA High Graphics
Internet Cafe Simulator,3,Competitive/E-Sports
Infinity: Battlescape,0,AAA High Graphics
Inferna,3,Competitive/E-Sports
Infected Shelter,3,Competitive/E-Sports
Pro Cycling Manager 2017,3,Competitive/E-Sports
Indivisible,1,Easy
Imperator: Rome,2,AAA Medium Graphics
HuniePop 2: Double Date,1,Easy
Hundred Days - Winemaking Simulator,3,Competitive/E-Sports
Humankind,0,AAA High Graphics
HROT,3,Competitive/E-Sports
Hot Wheels Unleashed,0,AAA High Graphics
Horror Royale,2,AAA Medium Graphics
Hood: Outlaws and Legends,0,AAA High Graphics
Honey I Joined a Cult,2,AAA Medium Graphics
Super Mega Baseball 2,3,Competitive/E-Sports
Super Bomberman-R,3,Competitive/E-Sports
Super Bomberman R Online,3,Competitive/E-Sports
Subnautica,3,Competitive/E-Sports
Street Fighter V: Arcade Edition,2,AAA Medium Graphics
Street Fighter 30th Anniversary Collection,3,Competitive/E-Sports
Planet Nomads,2,AAA Medium Graphics
Planet Coaster - The Munsters Munster Koach,0,AAA High Graphics
Planet Coaster - Spooky Pack,0,AAA High Graphics
Planet Coaster - Knight Rider K.I.T.T. Construction Kit,0,AAA High Graphics
Planet Coaster - Back to the Future Time Machine,0,AAA High Graphics
Planet Coaster - Adventure Pack,0,AAA High Graphics
Pit People,3,Competitive/E-Sports
Endless Zone,0,AAA High Graphics
Endless Memories,3,Competitive/E-Sports
Emu War!,2,AAA Medium Graphics
Ice Age Scrat's Nutty Adventure,2,AAA Medium Graphics
"I Love You, Colonel Sanders!",1,Easy
Hot Lava,3,Competitive/E-Sports
Hookbots,2,AAA Medium Graphics
Home Sweet Home EP2,2,AAA Medium Graphics
Home Behind 2,3,Competitive/E-Sports
Hokko Life,2,AAA Medium Graphics
Hobo: Tough Life,2,AAA Medium Graphics
Hitman 3,0,AAA High Graphics
Heroes of the Three Kingdoms 8,0,AAA High Graphics
Hero by Chance,3,Competitive/E-Sports
Henry Mosse and the Wormhole Conspiracy,3,Competitive/E-Sports
Hellish Quart,0,AAA High Graphics
Strange Brigade,0,AAA High Graphics
Stellaris: MegaCorp,3,Competitive/E-Sports
Stellaris: Apocalypse,3,Competitive/E-Sports
Steep: X-Games,0,AAA High Graphics
Steep: 90's,0,AAA High Graphics
Steel Rats,3,Competitive/E-Sports
Steel Division: Normandy 44 - Back to Hell,2,AAA Medium Graphics
Staxel,2,AAA Medium Graphics
Pavlov VR,0,AAA High Graphics
Oxygen Not Included,3,Competitive/E-Sports
Overgrowth,3,Competitive/E-Sports
Outlast 2,2,AAA Medium Graphics
Outcast: Second Contact,3,Competitive/E-Sports
Embr,0,AAA High Graphics
Electro Ride: The Neon Racing,0,AAA High Graphics
Elden: Path of the Forgotten,3,Competitive/E-Sports
Out of the Park Baseball 18,3,Competitive/E-Sports
Empires in Ruins,2,AAA Medium Graphics
El Hijo - A Wild West Tale,3,Competitive/E-Sports
P.A.M.E.L.A.,0,AAA High Graphics
Effie,2,AAA Medium Graphics
Edge Of Dawn,0,AAA High Graphics
Hide Or Die,0,AAA High Graphics
Hot Brass,3,Competitive/E-Sports
HERO: Flood Rescue,0,AAA High Graphics
Hero's Story,0,AAA High Graphics
eFootball PES 2021,2,AAA Medium Graphics
Hellsplit: Arena,0,AAA High Graphics
Hello Neighbor: Hide and Seek,0,AAA High Graphics
Hell Let Loose,0,AAA High Graphics
Hearts of Iron IV: Man the Guns,3,Competitive/E-Sports
Hell Architect: Prologue,3,Competitive/E-Sports
Hell Architect,3,Competitive/E-Sports
Empire of Sin,3,Competitive/E-Sports
Holoception,2,AAA Medium Graphics
Heal Hitler,3,Competitive/E-Sports
Halo Infinite Multiplayer,0,AAA High Graphics
Halo Infinite,0,AAA High Graphics
Hadean Tactics,3,Competitive/E-Sports
State Of Decay 2,2,AAA Medium Graphics
Starlink: Battle for Atlas,0,AAA High Graphics
StarDrone VR,0,AAA High Graphics
Spyro Reignited Trilogy,2,AAA Medium Graphics
Spintires: MudRunner - The Valley,2,AAA Medium Graphics
Spintires: MudRunner - The Ridge,2,AAA Medium Graphics
Oriental Empires,3,Competitive/E-Sports
One Piece: Unlimited World Red - Deluxe Edition,2,AAA Medium Graphics
Okami HD,2,AAA Medium Graphics
Ogre,3,Competitive/E-Sports
Ode,0,AAA High Graphics
Observer_,2,AAA Medium Graphics
State of Mind,2,AAA Medium Graphics
Nioh: Complete Edition,0,AAA High Graphics
Nioh,0,AAA High Graphics
Opus Magnum,3,Competitive/E-Sports
Dysmantle,3,Competitive/E-Sports
Dwarrows,0,AAA High Graphics
Star Control: Origins,2,AAA Medium Graphics
DwarfHeim,2,AAA Medium Graphics
Hand Simulator: Survival,2,AAA Medium Graphics
Hammy,3,Competitive/E-Sports
GTFO,0,AAA High Graphics
Grim Dawn: Forgotten Gods,3,Competitive/E-Sports
GRID,0,AAA High Graphics
Greetings From Krampus,0,AAA High Graphics
GUILTY GEAR -STRIVE-,2,AAA Medium Graphics
Griftlands,3,Competitive/E-Sports
Gunslingers and Zombies,0,AAA High Graphics
Greak: Memories of Azur,3,Competitive/E-Sports
Goose Goose Duck,3,Competitive/E-Sports
Goodbye Volcano High,3,Competitive/E-Sports
Going Medieval,2,AAA Medium Graphics
Gods Will Fall,2,AAA Medium Graphics
Grand Theft Auto: The Trilogy - Definitive Edition,0,AAA High Graphics
"Good Night, Knight",3,Competitive/E-Sports
Spintires: MudRunner - Old-timers,2,AAA Medium Graphics
Spintires: MudRunner - American Wilds,2,AAA Medium Graphics
Space Hulk: Tactics,2,AAA Medium Graphics
Space Hulk: Deathwing - Enhanced Edition,0,AAA High Graphics
South Park: The Fractured But Whole - Casa Bonita,2,AAA Medium Graphics
South Park: The Fractured But Whole - Bring The Crunch,2,AAA Medium Graphics
SoulCalibur VI,0,AAA High Graphics
Night in the Woods,1,Easy
Headspun,3,Competitive/E-Sports
NieR: Automata,2,AAA Medium Graphics
Nidhogg 2,1,Easy
Next Day: Survival,3,Competitive/E-Sports
Need For Speed Payback,0,AAA High Graphics
Drying Paint Simulator VR,2,AAA Medium Graphics
Drug Dealer Simulator,2,AAA Medium Graphics
Drone Swarm,2,AAA Medium Graphics
Green Hell,2,AAA Medium Graphics
GreedFall,0,AAA High Graphics
GORN,0,AAA High Graphics
Gloomwood,3,Competitive/E-Sports
Ghosts n Goblins Resurrection,0,AAA High Graphics
Ghost Recon Frontline,0,AAA High Graphics
Genesis Noir,3,Competitive/E-Sports
Geneforge 1 - Mutagen,3,Competitive/E-Sports
Gas Station Simulator,2,AAA Medium Graphics
Garbage: Hobo Prophecy,3,Competitive/E-Sports
Slap City,3,Competitive/E-Sports
Skater XL,3,Competitive/E-Sports
Gal Gun Returns,0,AAA High Graphics
Sins of a Solar Empire: Rebellion - Minor Factions,3,Competitive/E-Sports
SOS,0,AAA High Graphics
Smoke and Sacrifice,3,Competitive/E-Sports
Shining Resonance Refrain,2,AAA Medium Graphics
Shenmue I and II HD Remaster,3,Competitive/E-Sports
Shadow of the Tomb Raider Definitive Edition,0,AAA High Graphics
Shadow of the Tomb Raider,0,AAA High Graphics
Seeking Dawn,0,AAA High Graphics
Secret of Mana,3,Competitive/E-Sports
Gas Station Simulator: Prologue - Early Days,0,AAA High Graphics
NBA 2K18,2,AAA Medium Graphics
Nascar Heat 2,0,AAA High Graphics
Naruto: Ultimate Ninja STORM HD,3,Competitive/E-Sports
Naruto Shippuden: Ultimate Ninja STORM 2 HD,3,Competitive/E-Sports
MudRunner 2,3,Competitive/E-Sports
MotoGP 17,0,AAA High Graphics
MOBIUS FINAL FANTASY,3,Competitive/E-Sports
Mirage: Arcane Warfare,0,AAA High Graphics
Minotaur,1,Easy
Drive 4 Survival,2,AAA Medium Graphics
Drift21,0,AAA High Graphics
Dreamscaper,2,AAA Medium Graphics
Dreadlands,3,Competitive/E-Sports
Dread Nautical,2,AAA Medium Graphics
Drawkanoid,2,AAA Medium Graphics
Drake Hollow,2,AAA Medium Graphics
Dragon Marked For Death,1,Easy
Gods Trigger,3,Competitive/E-Sports
Godhood,3,Competitive/E-Sports
God Eater 3,0,AAA High Graphics
Goat of Duty,2,AAA Medium Graphics
Gloomhaven,3,Competitive/E-Sports
Gibbous : A Cthulhu Adventure,2,AAA Medium Graphics
Ghoul Britannia: Land of Hope and Gorey,3,Competitive/E-Sports
Ghost Recon Breakpoint,0,AAA High Graphics
Furious Seas,0,AAA High Graphics
FrostFall,0,AAA High Graphics
Forza Motorsport 8,0,AAA High Graphics
Forza Horizon 5,0,AAA High Graphics
Forgotten Fields,3,Competitive/E-Sports
Foregone,2,AAA Medium Graphics
Food Truck Simulator,2,AAA Medium Graphics
Fleeting Iris,1,Easy
Five Nights at Freddy's: Security Breach,0,AAA High Graphics
Ghostbusters: The Video Game Remastered,2,AAA Medium Graphics
FIST: Forged In Shadow Torch,0,AAA High Graphics
Sea of Thieves,2,AAA Medium Graphics
SCUM,2,AAA Medium Graphics
Runes: The Forgotten Path,0,AAA High Graphics
RPG Merchant,0,AAA High Graphics
RollerCoaster Tycoon Adventures,2,AAA Medium Graphics
Rise of Industry,2,AAA Medium Graphics
Ring of Elysium,2,AAA Medium Graphics
Ride 3,2,AAA Medium Graphics
Return of the Obra Dinn,3,Competitive/E-Sports
Minecraft: Story Mode - Season Two,3,Competitive/E-Sports
Middle-earth: Shadow of War,0,AAA High Graphics
Micro Machines World Series,0,AAA High Graphics
Mega Man Legacy Collection 2,2,AAA Medium Graphics
Medieval Kingdom Wars,3,Competitive/E-Sports
Mass Effect Andromeda,0,AAA High Graphics
Marvel v Capcom: Infinite,2,AAA Medium Graphics
Dragon Ball Z Kakarot,2,AAA Medium Graphics
DRAG,2,AAA Medium Graphics
Door Kickers 2: Task Force North,3,Competitive/E-Sports
Doom Eternal: The Ancient Gods - Part One,0,AAA High Graphics
Doom Eternal,0,AAA High Graphics
DOOM 64,0,AAA High Graphics
Fisti-Fluffs,0,AAA High Graphics
Genesis Alpha One,0,AAA High Graphics
Gene Rain: Wind Tower - Way to Heaven,0,AAA High Graphics
Gene Rain: Wind Tower - Sky City's Rebirth,0,AAA High Graphics
Gene Rain: Wind Tower,0,AAA High Graphics
Dont Be Afraid,3,Competitive/E-Sports
Dominance,0,AAA High Graphics
Gears 5,2,AAA Medium Graphics
First Feudal,3,Competitive/E-Sports
First Class Trouble,2,AAA Medium Graphics
Final Fantasy VII Remake,0,AAA High Graphics
Resonance of Fate 4K HD Edition,3,Competitive/E-Sports
Fire Opal,1,Easy
Red Dead Redemption 2,0,AAA High Graphics
Realm Royale,3,Competitive/E-Sports
Final Fantasy XVI,0,AAA High Graphics
Gensou Skydrift,2,AAA Medium Graphics
Railway Empire,2,AAA Medium Graphics
Generation Zero (2019),0,AAA High Graphics
Regions of Ruin,3,Competitive/E-Sports
Red Matter,0,AAA High Graphics
Raft,3,Competitive/E-Sports
Q.U.B.E. 2,0,AAA High Graphics
Mages of Mystralia,2,AAA Medium Graphics
Mafia III - Stones Unturned,2,AAA Medium Graphics
Radical Heights,0,AAA High Graphics
Disaster Report 4: Summer Memories,0,AAA High Graphics
Disc Room,3,Competitive/E-Sports
Garrys Mod VR,0,AAA High Graphics
Garfield Kart - Furious Racing,3,Competitive/E-Sports
Dirt 5,0,AAA High Graphics
Game of Thrones Winter is Coming,3,Competitive/E-Sports
Galactic Civilizations III: Villains of Star Control,3,Competitive/E-Sports
G2 Fighter,2,AAA Medium Graphics
FIFA 22,2,AAA Medium Graphics
Frostpunk: The Rifts,2,AAA Medium Graphics
Final Fantasy Origin,0,AAA High Graphics
